username,rating,review
Pengguna Google,2,Spotify saya kenapa selalu offline padahal kuota baru di isi
Pengguna Google,5,Ok
Pengguna Google,2,"Sebenernya udah bagus,tapi yang bener aja lah.masa kalo mau milih lagu ada jatahnya"
Pengguna Google,5,Bagus tapi kadang² susah di kendalikan Tapi gwencha 😏
Pengguna Google,5,Bagus sekali
Pengguna Google,5,Music yang lengkap
Pengguna Google,5,puas banget sama ni apk ga pernah nge lag really satisfying bro!!
Pengguna Google,1,"setel musik yg kita pilih aja harus premium dlu,kalo ga ya disetel random,kocak emang anj jaman sekarang dikit"" serba premium kaya bagus aja"
Pengguna Google,5,musiknya ok
Pengguna Google,5,Ok pakai banget..
Pengguna Google,5,👍👌👍
Pengguna Google,1,Bagus lengkap tapi kenapa jadi ada iklan kaya di YouTube
Pengguna Google,5,Ngga pak
Pengguna Google,5,Good job
Pengguna Google,1,"Udah bayar premium, iklan app nya sendiri sering muncul mending gratis aja sekalian."
Pengguna Google,5,Mantap
Pengguna Google,5,Enak bngt lah yaaa
Pengguna Google,1,gak bisa dowload
Pengguna Google,1,kok sekarang ngelag mulu
Pengguna Google,5,Banyak kumpulan lagu - lagu yg bisa kudengarkan 😊🥰
Pengguna Google,2,"Salah satu aplikasi musik yang bagus, UI/UX yang simple, gak banyak macem-macem, hampir semua lagu dari semua abad, genre bisa kita denger di app ini. Cuma tolonggg, apa iya kita harus premium dulu kalo mau denger lagu yang kita mau? Saya sebenernya gak begitu keberatan dengan iklannya, masih (agak) masuk akal. Apa iya harus dibatasin perharinya? Banyak alternatif app lain, tapi saya selalu balik ke Spotify. Please reconsidering this decision, are the ads not enough?"
Pengguna Google,5,"Bagus sih, tapi mohon tambahkan beberapa playlist lagi"
Pengguna Google,1,Makin kesini malah makin banyak bug offline padahal sinyal ada
Pengguna Google,1,Pelit fitur sumpah lama lama ni apk pelit sekalian aja download ni apk playstore pakek premium di atas satu juta lama lama bug premium😒😒😒
Pengguna Google,2,APK MUSIK NYA UDAH BAGUS DAN MUDAH DICARI TAPI WALAUPUN TIDAK PREMIUM TAPI KITA SEBAGAI PENIKMAT MUSIK KADANG KESAL JUGA LAGI DENGERIN TIBA TIBA IKLAN JADI TOLONG DIPERBAIKI
Pengguna Google,5,Kalau iklan itu wajar ada karena belum premium Tapi menemani di setiap saat pulang kerja oke kali
Pengguna Google,5,aplikasi ini membuat saya merasa semangat untuk menjalani hidup
Pengguna Google,5,menghilangkan masalah
Pengguna Google,1,"Gabisa buat bayar spotify premium for student, ga muncul pembayarannya cuma ada opsi paket"
Pengguna Google,5,bagus sekali 😵‍💫
Pengguna Google,5,sangat menghibur
Pengguna Google,1,"kenapa ya Spotify sekarang,padahal lagi dengerin lagu playlist tapi tiba tiba muncul lagu yang asing ( gadak masuk daftar playlist ) yang tiba tiba muncul udah di kembalikan ke playlist pun masih sama,keputar lagi lagi yang asing. saya ingin developer jangan gini laa buatin fitur playlist tapi lagu lagu yang gadak daftar malah ikut keputar."
Pengguna Google,1,makin aneh makin kesini
Pengguna Google,1,Aplikasi kikir pelit minta ampun
Pengguna Google,5,Lagu manatao
Pengguna Google,1,"Jeleg banget njirrr, gausah download buat yg mau download kebanyakan premium sekarang segala pencet lagu buat didenger aja pakai batas harian. Lirik juga iya...."
Pengguna Google,3,"Habis di update makin ga jelas, ga bisa pilih musik lebih dari 5x, harus pindah ke premium dulu biar bisa honta ganti playlist.. uninstal aja deh."
Pengguna Google,5,Mana nih pengguna mod dowload yg asli aja udah di ban semua link download nya ngk ada yg tersisa gas dowload yg asli aja🗿
Pengguna Google,1,"Aplikasi tak jelas,ini aja yg timbul iklan,"
Pengguna Google,5,bagus
Pengguna Google,5,Saking banyaknya lagu aku sampai bikin playlist
Pengguna Google,5,mantap banget tapi ram ku 2 GB saja
Pengguna Google,3,"Ko sekarang yang gratis banyak banget batasan, batas memilih lagu, batas skip lagu, dan banyak lagi. Padahal kayaknya sebelumnya gak sampai segitunya dah, aneh ni aplikasi."
Pengguna Google,5,Enk untuk di dengar ad lirik
Pengguna Google,1,tidak bisa login
Pengguna Google,2,Kalo lagi dengerin podcast mati-mati mulu knpa sih? Ganggu jadinya. Padahal pake premium
Pengguna Google,2,"Apaan dah, tb tb menemukan fitur premium terus g bisa muter lagu"
Pengguna Google,5,enak !!!
Pengguna Google,2,"kocak, skrg klo mau muter lagu bebas harus premium dlu, apalagi durasi iklannya lama banget, kadang sampe 2 atau 3 iklan. tolong lah jangan dikit dikit premium, perasaan dulu ga gini dh"
Pengguna Google,1,"Aplikasi iklan, semua bayar"
Pengguna Google,1,Spotify makin rusak
Pengguna Google,5,"Lagu nya banyak,dan semua lagu yang gw suka juga ada. Dan lagu kebangsaan Uni- ahh lupa kan saja itu"
Pengguna Google,3,Kok Spotify lagunya GK bisa didownload padahal sebelumnya nya mah masih bisa kok skrg GK bisa ya GK asik ah GK bisa dengerin mode offline lagi☹️☹️☹️
Pengguna Google,5,Sangat bagus
Pengguna Google,1,apa2 harus premium
Pengguna Google,1,Ganti nama aja lu jadi capcut 2.0 bego dikit² premium dikit² premium gblk
Pengguna Google,5,Sangat baik
Pengguna Google,2,Iklan nya erorr
Pengguna Google,5,Bagus enak di dengar
Pengguna Google,5,galau
Pengguna Google,1,kecewa pas mau login malah stuck logo
Pengguna Google,5,Bagus jadi gg main ml savage lima kali
Pengguna Google,5,Lagu nya banyak dan enak di dengar
Pengguna Google,3,TERLALU BANYAK IKLAN
Pengguna Google,5,Mantap
Pengguna Google,5,Oke kali
Pengguna Google,5,Banyak lagu seru di dengar
Pengguna Google,5,sangaat bagusss sayaaa sukaaa samaaa lagu-lagu nyaaa
Pengguna Google,2,"sekarang banyak banget yang premium nya, yang tadinya gratis jadi premium"
Pengguna Google,5,bagus 👍🏻👍🏻
Pengguna Google,5,Sangat bagus
Pengguna Google,5,"Lima bintang saja... Yaaaa,karena apk nya bagus😁😁"
Pengguna Google,3,pelit
Pengguna Google,1,"apakah indonesia merupakan luar negeri? saya tidak bisa login ke akun saya, yang tertulis adalah saya berada di luar negeri, dasar cacat"
Pengguna Google,5,Mantap bisa nostalgia
Pengguna Google,5,asik anjay
Pengguna Google,5,Bagusssssssss tapi kadang iklan tp g pp kok tetep lengkap lagu nya
Pengguna Google,1,Apa apa premium njir
Pengguna Google,3,Masa Mau Premium Yang 3 Bulan Gak Bisa2 pas mau ke pembayaran langsung logout kembali ke awal
Pengguna Google,4,"Spotify itu kek tauuuu aja perasaan kita dan keadaan kita itu gimana jadi lagu yang keluar itu kek nyambung sama situasi, cuma sayangnya karena pake yang geratisan jadi banyak iklan dan milihnya itu terbatas, tapi tetap bagus qoq😁👍"
Pengguna Google,1,aplikasi gk mau rugi yang individu 55k perbulan giliran mau beli yang student gk bisa di akses cuih yang mod lebih menarik
Pengguna Google,3,bagus
Pengguna Google,5,"aplikasinya bagus,dan semua lagu lengkap, pokoknya suka banget deh ama Spotify"
Pengguna Google,5,👍👍
Pengguna Google,5,Bagus sekali
Pengguna Google,1,Sumpah udh gak asiknih Spotify udh mode premium lagunya semua jarang ada yang bisa😓
Pengguna Google,1,nguwawor
Pengguna Google,5,"Apk nihh baguss bgt,bemani kerja"
Pengguna Google,5,Keren
Pengguna Google,5,Mantap
Pengguna Google,1,Apaan ini saya ingin mendengar lagu yang ku suka malah di suruh untuk masuk premium dulu😤😠 emang aplikasi jaman sekarang pada premium semua😠😠
Pengguna Google,5,Bagus sekali
Pengguna Google,5,Aplikasi yang bagus
Pengguna Google,5,baguss
Pengguna Google,5,"sempurna. semua lagu ada, jadi mudah mendengarkan lagu favorit"
Pengguna Google,5,"Semua lagu yg ada di sportify bagus"" bgtt!!!"
Pengguna Google,1,"Kebanyakan iklan mie instan, makan instan, iklan banyak ngak jelas"
Pengguna Google,5,Bagus
Pengguna Google,2,Aplikasi kikir
Pengguna Google,4,Bagus banget tapi aku saranin yg gratis biar bisa muterin lagu yg banyak.. Jangan ada batal maksimalnya.. Maaf ya soalnya aku manusia gratisan🙏
Pengguna Google,4,Nilai
Pengguna Google,5,Suka
Pengguna Google,5,Mantap
Pengguna Google,5,Top
Pengguna Google,1,Ga bisa di gunakan harus login padahal dulu aku ga login mana udah login tetep ga bisa bosokk
Pengguna Google,1,Kenapa spotify saya kayak gini padahal aku mau dengerin lagu hadal ahbek tapi kok yg kesetel lagu lain
Pengguna Google,5,Good
Pengguna Google,5,Ok
Pengguna Google,1,Tahede bo VIP iklan baganggu hulelilamu kodolilamu
Pengguna Google,5,bagussss
Pengguna Google,5,Aku sangat terbantu dgn Sportif karena berkat sportif aku bisa mendengarkan lagu Favorit ku yg sudah lama aku cari cari. ( Thank you Sportify... )
Pengguna Google,5,Suka banget
Pengguna Google,3,saya kasih bintang 3 karena saya cari lagu disuruh tunggu premium /besok
Pengguna Google,5,Sagat puas
Pengguna Google,4,bayak iklan 😞
Pengguna Google,1,Asu
Pengguna Google,5,Disini saya bisa mendengar kan musik sambil main game bikin mood jadi naik dan semangat
Pengguna Google,1,"Percuma masuk aja GK bisa, dasar aplikasi sampah"
Pengguna Google,5,bjir bagus banget
Pengguna Google,5,spotify memamg yg paling bagus
Pengguna Google,2,"semakin hari semakin ga jelas, padahal udah prem tapi fitur terjemah lagunya gaada"
Pengguna Google,1,Banyak iklan nya trs harus premiaum kalau mau ga iklan hadeeeh
Pengguna Google,5,Ngapain diliat aja? Buruan download Spotify!!
Pengguna Google,5,"iklan tdk sebanyak dulu, bagus sdh tidak terlalu pelit 👍🏻"
Pengguna Google,1,"Woke aj sih menurut saya,ini bagus banget dah tanpa random ketika mau milih musik dengan sesuai yg saya pilih,walaupun skip masih terbatas dan Tidak bisa mundur,kalo pengguna spotifty premium murah lah bagi saya yg gapunya duit :v,makannya saya kasih bintang 5😁👍"
Pengguna Google,5,"gak ro, pokok tak kek i bintang limo🗿"
Pengguna Google,5,Sangat bagus tapi harap semua lagu kasi liriknya
Pengguna Google,3,"Tolong kenapa ya kok gk bisa daftar akun baru lewat email? Padahal pas nyoba masuk lewat facebook bisa, tapi kok waktu nyoba pake email malah gk bisa. Tolong diperbaiki 🙏🏻"
Pengguna Google,5,"Untuk suaranya bagus,tapi iklannya kebanyakan tapi gapapa tetap bagus kok aplikasi nya"
Pengguna Google,5,Mantap
Pengguna Google,5,pke putr bob marley pu lagi aj
Pengguna Google,5,Karna lagu yang aku mau ada semua di Spotify
Pengguna Google,1,Pengguna bajakan kecewa karna di brantas 🫨
Pengguna Google,2,Bagus untuk mendengar kan lagu
Pengguna Google,5,sangat membantu dukung playlist sy setiap hari
Pengguna Google,3,terganggu dengerin musik harus langganan
Pengguna Google,5,Naguss bangt
Pengguna Google,5,Jos
Pengguna Google,1,kikir gw make mod ga bisa
Pengguna Google,5,Good
Pengguna Google,1,Gimana sih playlist saya pada hilang semuanya
Pengguna Google,1,udah iklan terusss harus premium lagi ada batas waktu dengerinnya ga kaya duluu sumpahh 😠😠😠
Pengguna Google,5,Oke
Pengguna Google,5,back to back
Pengguna Google,1,Bintang 1 uninstall
Pengguna Google,4,Menyerahkan simple mudah di fahami dan insfiratif
Pengguna Google,3,"saya suka, tapi waktu nyetel lagu malah tulisan nya jelajahi premium waktu saya pencet tutup, keluar lagu lain yang ga saya pencet lagu itu, sekarang Spotify harus banget premium? 🙏🏻"
Pengguna Google,5,Teman saat sepi
Pengguna Google,5,Saya senang tapi bisakah Spotify gk usah banyak iklan
Pengguna Google,5,Bagus
Pengguna Google,4,Oke
Pengguna Google,3,Banyak bug dan masalah lainnya harap developer memberi penjelasan
Pengguna Google,4,"Iklan nya terlalu banyak, tolong iklannya di kurangin, aku putar 1 lagu Malah dapat 3 iklan hadehh"
Pengguna Google,5,udah bagus
Pengguna Google,2,"setelah update malah ribet,,,tampilan apk jd rumit,,update bukan tambah bagus tambah bikin pusing,,mana playlist yg saya simpan hilang semua setelah update,,,terpaksa uninstal nih apk,,,,"
Pengguna Google,2,"mencet lagu apa malah keluar lagu apa,mencet lagu ini yang keluar itu"
Pengguna Google,1,mau beli premium aja susah banget selalu tidak dapat menghubungkan
Pengguna Google,5,Musicnya bagus bagus dan yaman semua 👍👍👍
Pengguna Google,1,apa apa premium heran
Pengguna Google,5,Semoga kedepannya untuk dintambah kan equalizer biar tambah mantep
Pengguna Google,2,"Minimal iklan nya jangan sering2, bikin males dengerinnya. Dipikir semua orang bisa beli premium nya kli y."
Pengguna Google,4,Everything is good
Pengguna Google,1,Pelit anjir dikit dikit premium🗿
Pengguna Google,5,Mantap
Pengguna Google,5,Bagus aplikasi sangat membantu sukses sllu♥️👍🙏
Pengguna Google,5,Great aps
Pengguna Google,3,Bnyak iklan
Pengguna Google,5,Bagus dan mudah dilakukan
Pengguna Google,5,"Joss, kualitas musik yg bagus"
Pengguna Google,5,👍
Pengguna Google,5,Karena gratis dan lagu² nya ada semua
Pengguna Google,5,bagus banget enak lagu nya juga
Pengguna Google,5,Ok
Pengguna Google,5,keren sekali saya bangga punya apk spotify in
Pengguna Google,1,APK kikir bukan main
Pengguna Google,4,Sangat bagus Kurangnya yaitu bisakah iklannya dikurangi sedikit
Pengguna Google,5,Tolong iklan kurangi. Hihi
Pengguna Google,1,iklan berlebihan
Pengguna Google,5,mengingat musik jaman dulu
Pengguna Google,5,aplikasi nya bagus sayang nya ga bisa di download
Pengguna Google,5,Bagus banget
Pengguna Google,5,"Keren banget bisa muter lagu kesukaan tanpa iklan, pokoknya keren 👍👍👍👍👍"
Pengguna Google,2,"spotify gajelas lama lama, musiknya suka mati sendiri mulu"
Pengguna Google,1,play list w hilang smua jir woelahh
Pengguna Google,5,Naizz
Pengguna Google,1,"Semenjak update, spotify sering stuck di iklan"
Pengguna Google,1,Aplikasi Kapitalis
Pengguna Google,5,My cure
Pengguna Google,5,Bagus
Pengguna Google,4,Spotify lagi eror ga sih?
Pengguna Google,1,apk paok
Pengguna Google,2,ok
Pengguna Google,1,"Makin update malah makin² dah, mau ini mau itu serba premium, mau skip pun harus premium"
Pengguna Google,2,Spotify saya gak bisa nge-share lagu kalok mau nge share pasti ngelag
Pengguna Google,1,"eh bujut iklan banyak bgt, apa apa iklan, mau ngeskip ga bisa, mau liat lirik ga bisa, miluh musik ga bisa harus premium dulu. sumpah bikin ga nyaman banget, se gila duitnya kah Spotify?.ga boong itu semua bikin otang mau pindah apl"
Pengguna Google,5,mempermudah untuk saya menikmati lagu terima kasih Spotify
Pengguna Google,4,Di batasi main music terlalu banyak iklan
Pengguna Google,4,"min,kenapa sportifyku tidak bersuara.. waktu musik terus berjalan dan volume jg tinggi tpi knp tidak ada suara,sdgkan coba apk lain suara hidup.."
Pengguna Google,1,dasar kikir
Pengguna Google,5,Aplikasi musik terbaik yang pernah saya donwload😆😁
Pengguna Google,1,kalo konsep nya mau ngambil untung jangan gini cara nya anj
Pengguna Google,5,Saya sangat menyukai Aplikasi ini sangat bagus dan menghibur maka saya kasih bintang 5 buat yang mau download Aplikasinya silahkan jangan ragu Aplikasi ini sangat bagus dan menghibur
Pengguna Google,3,Gw udah premium dan gw udah off Shuffle lagu masih ke acak kocak
Pengguna Google,5,"Sumpah emang di spotify doang premium nya bner"" ga ada iklan sama sekali mantap pononya"
Pengguna Google,5,saya suka aplikasi ini
Pengguna Google,1,"sekarang spotify kenapa, setiap kali mau muter lagu harus premium dulu, ga semua keuangan orang lancar"
Pengguna Google,1,Lemott
Pengguna Google,5,💔💔
Pengguna Google,3,"Bang pls lah iklan nya jangan horor, lagi nangis woy lah mana ga kaget>:( hiks"
Pengguna Google,1,"saya peminat Spotify dari dulu masalah cuman satu Spotify saya gak bisa lepas dari offline nya padahal saya online, payah keluar dari akun berulah udh hapus cache gak bisa tolong lah saya udh sayang sama akun saya"
Pengguna Google,1,Kapitalis aplikasi kikir semoga developer nya kuburannya sempit Amin
Pengguna Google,3,"banyak lirik yang gagal untuk di muat, dan itu membuat ku sedikit kerepotan"
Pengguna Google,2,Kebanyakan fitur di belakang paywall
Pengguna Google,1,terbatas saat dengerin lagu✅ ga bisa muter lirik✅ ga bisa dengerin lagu yang kita mau✅ iklan double✅ ga bisa ngeskip lagu✅ kikir banget...sekalian aja sih apk jadi berbayar aja langsung diplaystore
Pengguna Google,2,Udah seminggu gabisa masuk aplikasi
Pengguna Google,1,"Halo spotify, kenapa ketika saya ingin premium ketika di arahkan ke pembayaran, muncul "" Tidak dapat menghubung "" padahal wifi dan data saya aktif"
Pengguna Google,4,Cukup bagus
Pengguna Google,4,Terlalu banyak iklan awal pakai 🤦 padahal mau test aplikasi ny
Pengguna Google,5,🫰🫰
Pengguna Google,5,Good job
Pengguna Google,5,gacor sering sering kasi diskon premium
Pengguna Google,2,"Reting dua aja dulu,, soalnya ngk bsa di download lagunya,,maunya online truss"
Pengguna Google,5,Aku sangat senang mendengar musik yang paling terfavorit disini termasuk Sesaat Kau Hadir - Gery Gany🤍✨
Pengguna Google,1,"jelek banget bngst! masa pngen dengerin lagi lain sebelum lagi nya selesai harus pakek premium, gimna orng yg gak punya duit bgo, sekalian gk ush buat aplikasi klo gini"
Pengguna Google,5,Good!!👍👍👍😁😁😁
Pengguna Google,1,maksa bgt buat beli premium
Pengguna Google,5,bagus bangattt
Pengguna Google,4,Mantap
Pengguna Google,1,Kliatan nyari uang banget.
Pengguna Google,5,udah
Pengguna Google,5,bgs.
Pengguna Google,1,"aneh gabisa di putar, APK JELEKKK BGT👎🏻👎🏻"
Pengguna Google,2,"tolong perbaiki bug lirik tidak terlihat,liriknya tidak bisa dibaca transparan doangg"
Pengguna Google,5,"gw klo lg main c.ai, Roblox,dll seru cuy rasa bosen ny itu jd ilang"
Pengguna Google,4,seru banget make aplikasi ini bisa dengerin musik tanpa iklan
Pengguna Google,1,Ini klo gk premium gk bisa denger musik ya... Aplikasi apa lah ini..kaya taiii !!!
Pengguna Google,1,Janga di donlot kalau ram dua gak berfungsi peringatan ya sekedar peringatan
Pengguna Google,3,"Ini apa-apa premium gimana orang mau nikmati app nya🙏 Saya ga keberatan yang namanya premium, tapi ini premiumnya ga ngotak. Masa mau ganti musik atau memilih dari playlist harus premium, tau kok sepele tapi agak berlebihan maksa harus premium."
Pengguna Google,5,"Suka banget, karna update lagu terbaru cepet dan gratis. Semua free😍😍🥰"
Pengguna Google,5,Bagus
Pengguna Google,4,Bagus walaupun ada iklan
Pengguna Google,3,bgs tpi eling edan
Pengguna Google,5,Baguss bangett
Pengguna Google,5,Bagus
Pengguna Google,5,Mantap
Pengguna Google,1,"iklan ga ngotak,cewek Jingan pendukung Zionis ni apk pepek"
